RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023,7/31/2023,8/31/2023,9/30/2023,10/31/2023,11/30/2023,12/31/2023,1/31/2024,2/29/2024,3/31/2024,4/30/2024,5/31/2024,6/30/2024,7/31/2024,8/31/2024,9/30/2024,10/31/2024,11/30/2024,12/31/2024,1/31/2025,2/28/2025,3/31/2025,4/30/2025,5/31/2025,6/30/2025,7/31/2025,8/31/2025,9/30/2025
2528,164,Sarasota County,county,FL,FL,"North Port-Sarasota-Bradenton, FL",12,115,1263.8772330374238,1272.419842127937,1258.4796480547197,1248.8071465285573,1248.1157085241696,1248.554286268515,1257.5081248884358,1264.2580256922854,1275.938910368494,1302.2942161337671,1314.3673936226967,1317.5044667845846,1304.9307713420899,1320.7728336584264,1327.0796680476901,1323.2194735746277,1300.3327754881054,1301.1055694899082,1308.6216693939468,1316.873413461501,1319.1647865951254,1328.965961401318,1342.2110488787102,1358.0146798752123,1357.5981663731823,1360.229467185966,1368.0162435551183,1380.675478340563,1369.9253323618543,1363.8060993281974,1359.5349927707334,1372.1778112138506,1380.2508104985304,1406.8871327057145,1415.3592991667003,1431.9713732539217,1430.2069065905964,1433.3683293608917,1425.3066569283117,1397.3111473180993,1393.2957789535224,1393.9996143192348,1418.2074496219043,1431.7943898549868,1439.4380301814158,1442.7704772067686,1453.9112975717821,1464.7367811167396,1472.3447991398987,1471.7146149799005,1470.7975020596662,1460.8949581700274,1453.6117740462923,1450.2215449676257,1456.5194260626909,1469.1023063266218,1482.8195696299688,1498.0709943699867,1515.433393,1526.977506401836,1531.4701094683821,1524.275674083239,1505.8162256393468,1492.2311456732327,1479.9225934283334,1481.1879392086305,1494.8638396796841,1505.4840463279004,1526.0602553419437,1558.0116184113156,1601.1736215138756,1625.4279947605046,1614.2064113116562,1611.569191,1633.3793984567812,1660.731466043517,1692.5790725540903,1741.6342623584837,1818.2874834552508,1890.535787,1940.216907,1984.1074719071555,2031.4234435499086,2088.880213335177,2118.4035488400714,2113.567697760326,2096.8770549545825,2113.528726564087,2138.422582152518,2161.8051231758536,2160.7200251238028,2158.8148748100493,2175.584888792139,2206.888229,2261.453704907845,2273.1763166130727,2279.1186124902997,2255.2337356200865,2250.8322495981715,2236.7461176779316,2230.142541860663,2213.494439533268,2216.113281840677,2221.062541255918,2243.474411735861,2254.484365917228,2253.868634151284,2245.039741333397,2243.385140545307,2244.0771350358887,2235.9584507276454,2216.4768498188246,2209.9307991315754,2213.536867866305,2213.2203028023823,2225.1807573609403,2233.7106647696696,2257.9481429131215,2275.3589116904036,2278.7658535032824,2264.4745829903018,2253.849512015826,2245.9858127636794,2230.948338485638,2208.690636,2189.4166697594974,2195.589596354577,2196.6235081174796,2199.957076520937
385,165,Berks County,county,PA,PA,"Reading, PA",42,011,786.7986853695024,780.7446530369265,776.3477005171573,776.3862312143283,794.4857840150893,804.5695677,814.6213859156577,815.9783149093776,823.1636749093203,822.0284074589825,806.5426200000585,794.6083538299162,790.1736238321929,803.5643362107453,812.9953956382074,814.2946795346332,817.6828258135263,833.3515445,842.1899378404439,843.4958871218369,835.8558197946805,831.3671487683112,829.8965045674182,830.5823170250198,835.5490055622432,841.6002508736225,843.4661546891741,849.4204260283598,850.7867576702162,845.5101658719842,848.9521757879836,850.4722075165461,862.0719078748463,861.9248136652171,860.1293029486837,855.1025755124108,857.5382685067442,865.8803188366644,878.2287399399978,883.8252129,892.8805560821713,890.5391970204887,900.6208244904849,895.9431204655854,900.5016526649556,890.9417644840815,894.9004605820473,890.9652322038343,890.0988013934851,890.8881719398177,902.3047558833174,912.661762,924.9686433741546,924.0849045291385,933.9467877156551,927.2838613557693,931.4057977957306,927.3545949393002,936.6838077949435,933.9019587054732,930.2515962225424,923.1936068124004,928.2103058,937.1464474320777,953.7682771518732,968.4070701425901,983.8455321360344,994.0481535184887,1006.0453469189323,1010.071545,1013.8875107675497,1012.6904874830319,1028.121275470815,1029.2244839572627,1042.3497628732391,1054.6671301309023,1078.0938095986135,1100.6513666322244,1122.636722473864,1134.8468524487487,1141.9582568125886,1138.0023337754803,1136.0739133032343,1145.135870119887,1142.925882,1156.544620432975,1165.1832246477136,1184.0567711955957,1194.9709972979388,1201.8554029778988,1213.1221714375993,1228.9200080619148,1251.9383098897229,1271.0428665131888,1266.324254880754,1248.000141,1254.2520149675618,1263.0086662151932,1298.4782067082713,1309.7184991053084,1339.5053282922595,1336.9870951260693,1335.6396878762096,1332.0939583256966,1334.2546677358098,1340.263061830654,1345.3349858257786,1344.1108528198622,1329.5581439575326,1344.5129208665946,1364.3474282411776,1392.6621542224798,1407.3193167729166,1410.5911912723118,1414.0435859845318,1408.783334296247,1419.163676856938,1427.2981409862875,1434.740365464336,1445.5582316249815,1453.4141191190668,1457.1348818440906,1452.3023458656965,1444.963538810659,1444.1499687879725,1445.8343667636186,1453.163441794261,1462.2297354487025,1470.216531728727
685,166,Pinal County,county,AZ,AZ,"Phoenix-Mesa-Chandler, AZ",04,021,880.4276201583928,883.7724585454476,896.6521832477137,905.7663220528526,917.8150868265093,924.9776471897378,922.9458715095117,926.5046930478651,928.3459854372757,935.9091050492929,934.8647204513948,934.0754282774585,935.3518140746543,945.6075540005525,956.4976395809201,964.3075331324496,968.4613104188932,974.2695478223948,981.9103326778254,987.1520764827804,989.2572434975068,987.7023920025025,989.6722140418676,991.8572977,1001.9302759368943,1009.2849042876411,1023.6296952487727,1034.6659163891838,1046.7263603635108,1053.6326693593346,1063.2893765784956,1063.030466550488,1074.3880540668442,1069.0636593288539,1071.7799585697694,1068.1496904933895,1081.3258501416042,1093.549366,1103.218933024369,1117.7496313877762,1131.6415044605487,1145.0545655381602,1150.0631173074248,1155.1007769717353,1157.8801585034787,1155.9162272259955,1150.242054419716,1155.0287279126155,1162.315586201774,1173.0927313942032,1189.3937610486119,1202.2154878214749,1225.3223984039166,1233.233492754624,1245.5550546737027,1248.505868679642,1258.7906308535264,1270.334972014614,1271.0430121395063,1268.441154,1274.3905431792653,1294.198573820447,1308.8727417582966,1315.4720211752067,1319.5076712312434,1337.679567770408,1360.2815560966994,1396.4509662890896,1424.1222163486348,1449.1100339549948,1468.1325662430027,1477.5295874500327,1487.9761870007671,1497.2066770107117,1530.1972367862538,1571.4951428043025,1612.3067959462542,1651.0169208910038,1675.6926698791435,1696.9843118650235,1711.2264489337558,1737.860236178856,1761.8820300667985,1768.530167281033,1771.6048121722583,1774.5761792127519,1798.648058816832,1809.2258503216487,1813.7461076812233,1810.0814149080536,1818.3127348929831,1828.1643168778344,1825.4259311511892,1818.5292445933062,1816.0643026561777,1809.454887055747,1806.7070056975097,1801.6083254883292,1823.220589947749,1845.3042222465797,1866.5179076023767,1868.5596071201426,1869.9645338688824,1866.2091832318251,1865.578336517943,1856.6727261995816,1855.645688223311,1849.5471255228897,1847.1074729221227,1844.8925318603156,1855.5960667921263,1868.298861949992,1878.1300643006157,1877.7077872222392,1871.3548184197678,1870.0990593192175,1872.9656391695432,1874.880387,1861.3688720587118,1862.0589974959375,1858.6215142506928,1874.394852564654,1884.8667992345468,1892.351536368598,1893.454002968662,1882.6999121392648,1885.232059753479,1880.1561511307577,1876.3800287419315
3166,167,Hillsborough County,county,NH,NH,"Manchester-Nashua, NH",33,011,1089.2503927212156,1090.0646741933729,1104.4297545346083,1106.1781817066035,1118.287836304171,1119.2675339461543,1130.343620348586,1135.586485676002,1142.6589776554063,1137.5146468688572,1133.9152491309912,1138.5515987171573,1142.2806006372894,1158.7535530767955,1156.127136181722,1157.907977792202,1151.4574241120818,1156.2897008116142,1173.4949352993158,1190.6577550890356,1199.5188351673305,1203.818672439913,1192.8502064630743,1193.290654663194,1183.3454502380346,1194.7352667568832,1206.4428774852543,1223.2545012549606,1227.4000561556106,1232.904704151277,1237.889501306553,1243.579409384501,1243.7182753848683,1247.193423438424,1242.8028893139592,1238.8684170221923,1240.0623320086875,1243.2462606404952,1266.3691990036552,1278.3737192599758,1307.457249639546,1311.4447844615659,1324.7000989490941,1314.536527479475,1316.9384507731472,1325.3107996649758,1331.5466936055902,1333.5933124126127,1316.7416792162292,1325.889838275398,1330.6381090393286,1350.1742676268623,1356.3597458720096,1368.142856538336,1376.9456484838117,1397.4216444528572,1401.3740518960717,1404.2478040461556,1398.3390435893248,1410.882940648756,1405.0590308791784,1410.881568819105,1412.5032603160942,1422.3548116431682,1424.2848237800138,1425.828957216698,1436.004079562664,1444.7228937999776,1463.221743225495,1483.2771689633305,1491.1432060027507,1508.134493232973,1514.5490553985233,1528.1030239896975,1528.5995816592906,1547.128949714687,1580.158706067098,1616.9228681597226,1650.574477829343,1693.739184575568,1725.3370575409717,1748.2132480346393,1747.6721273254104,1752.396037085235,1761.6417030749158,1787.5026525059761,1811.2042165150758,1832.570017587141,1842.1897257511807,1850.6612402816143,1857.4509883293922,1866.4013961018425,1872.2420218985005,1872.752219501471,1864.9430296009168,1865.875868391822,1886.7586025847904,1911.0580102073357,1931.8081277748536,1944.999205321811,1955.2378682885353,1960.757138587222,1964.2702041138891,1968.3250000205358,1979.1376931923141,1976.271629130765,1979.3735592194625,1974.6022953783922,1983.5049526893124,1989.8602996395061,1996.8156837477216,2008.1130278371188,2022.011865389378,2038.3371273769126,2052.3911650014757,2068.372949129155,2074.172818557956,2074.522173967118,2060.153040773911,2064.5902982534717,2055.487846444229,2076.698929521668,2086.158066205213,2113.0774253753216,2116.3153055110174,2125.793104706674,2122.7660545489784,2116.1522063678444,2116.7606614500487
1585,168,Cameron County,county,TX,TX,"Brownsville-Harlingen, TX",48,061,,,,,,947.3645334981851,954.6570473042672,966.5135959,963.8612767109981,960.5799881202348,967.2011538,974.1751685518477,968.4497367691846,962.7130597636724,956.4273353914874,958.8950727945777,964.8475858707139,971.5514545924466,976.5244526729957,976.8252579209028,980.3267132843863,974.9173806935106,976.5617016081598,967.6287630429742,972.2823887474766,972.7907092194243,981.0297308459975,974.0388685327105,981.6709734177011,968.9189305499467,974.8281068095818,976.9596642978844,992.6283118212112,996.7868556783963,977.9951727,977.1397596397708,978.4187720614742,1000.5228818159554,1008.0573966805134,1006.4764331769728,999.8641921766009,996.8327287885634,1003.2482646063187,1010.8835835207478,1010.0471790099776,1002.9612255085992,997.8956932323564,994.3023183592369,1005.114618,1011.8714822564114,1023.9214176547939,1026.1390172007934,1034.487494,1034.4684868113204,1039.5557022774015,1036.384902574873,1046.1629820192643,1046.2031763624882,1045.878902128521,1035.278184969395,1039.2471662082166,1041.334202610251,1058.5877179817444,1055.4601283596278,1061.603673911413,1071.7744258610626,1085.439432,1103.2678221936405,1092.4746674001356,1098.541037968824,1093.269647953618,1108.0195253769602,1103.4904431742514,1114.9566583601738,1121.7287395258566,1135.1678856025478,1138.0797539080013,1153.334832046099,1176.9683580019464,1191.6697796733315,1197.4908605596236,1199.7120663470575,1217.660786520346,1228.9982642583354,1241.3413726035674,1237.4918488551982,1244.283553666644,1252.8147399627444,1272.1671612475636,1289.2760443613993,1295.2851736308712,1300.7216854499263,1307.0865312973478,1314.8525407157344,1333.3538895948145,1353.0377609909747,1376.4301091446127,1380.2024984386928,1361.0316764768813,1358.8675258200658,1354.9305547507763,1365.5306281730427,1369.246221073478,1384.3291251371747,1394.0570312084394,1394.1018588245647,1394.8605405558733,1397.8209314370536,1411.2309196821113,1412.8135675458711,1417.3994005444606,1419.7091640291615,1435.2075282814953,1443.399930272735,1438.4395515079461,1425.3857321409014,1419.7549835296675,1445.7657383608887,1454.0114496574524,1461.2538416349694,1453.1266716011637,1469.0689641327504,1461.7189678548045,1457.038275305226,1450.2422299201662,1471.2687791613366,1484.110585657809,1495.8719469676894,1481.064877946128
2661,169,Clackamas County,county,OR,OR,"Portland-Vancouver-Hillsboro, OR-WA",41,005,1147.015823427756,1148.9760624832018,1166.7694418600968,1168.7181317640013,1184.2518676887894,1199.7124422337001,1218.0086261371684,1231.2834496510538,1234.997739294996,1242.4106410893617,1240.924532416866,1229.4989618144932,1229.2249555942874,1242.4638557491244,1262.1241292212706,1279.0910281618387,1290.4296564145693,1323.3369153628132,1327.4434813658702,1328.1864488966814,1323.832449482687,1328.6503658649624,1332.3947902845728,1327.2153494306638,1321.216168667994,1322.224419859784,1342.5615886203066,1357.8343061787307,1378.6329988767263,1383.929580993637,1391.3635486962999,1390.474155893422,1390.2515159355294,1383.862864110779,1373.240132036878,1365.9430614626951,1359.7627191080112,1371.6444637851926,1375.4666891734598,1403.7884588207894,1405.241312,1426.5061209871658,1436.5041267095135,1452.0038379416558,1454.0088692131633,1444.457882974418,1443.7341991862895,1439.3376487627797,1438.4072568504084,1440.5555442656523,1449.4943946033718,1468.9172940881506,1489.2577491472177,1498.427999028577,1497.654277019474,1496.7458580636676,1502.787824229007,1504.9904781584214,1499.2938131497451,1497.166594623846,1493.1763497230863,1495.4775764105113,1505.154495806153,1503.2241165025616,1506.0077178197082,1501.592318155216,1521.6818815465967,1535.3536598937992,1550.206960488683,1560.868612,1565.326488784591,1561.2468841791294,1560.8257453935846,1582.7553392270079,1599.6187899027777,1626.6706573607003,1646.509421186165,1684.702890120305,1718.9940909569075,1746.4998885287248,1768.143481791802,1773.0623259175138,1764.5613411192019,1759.8483093688012,1758.2564554025228,1779.859058461266,1799.997348,1829.7021913793035,1858.1423484658953,1891.352250374128,1910.5548399891488,1918.1921882561667,1911.590695296284,1898.859179848022,1891.9100169661358,1895.4553805149646,1902.9663900282062,1908.9361418441874,1913.379115891186,1912.532371,1913.940278363551,1916.0309548457058,1922.0481520606077,1927.0220251445965,1926.0547097695166,1918.3324553335008,1903.8607810383533,1889.7517548899204,1896.318989620672,1910.650226333103,1930.1986979074813,1946.853701,1957.0813279506738,1965.9750809080308,1978.6589031585227,1988.3975095417727,2007.0275422555583,2003.580078587273,1988.0726290627067,1973.2757042210992,1966.057674871158,1972.146559257337,1973.8553431211178,1983.7297408923216,1992.9051088810938,1999.5484139869316,2003.0760836720547,2011.0418192905345,2013.590560583208
2507,170,Richland County,county,SC,SC,"Columbia, SC",45,079,857.6240490695378,860.3541148668744,877.3371581369227,882.4744093444311,882.7976949090172,884.9934994639381,890.0442127902168,893.3690705000097,889.9251722605939,887.2070262378808,889.2836565576887,893.7855509965335,897.5589252238602,901.1882680807214,902.6663800232269,905.1340757154093,907.0947880150496,912.2665559,915.5436076365387,915.0885681919801,912.6122286429724,911.1866595003464,915.0885214160184,917.3592212977762,917.6794729243895,922.7747963840653,930.1495981677884,934.0909952173739,936.2788338058692,941.1054085,950.4153236470808,954.1780731,951.4967738989076,950.3489745815873,946.9620962788987,950.1431171998177,952.8185676739972,960.9080108131377,968.9404598746893,976.1430232,981.0401089559027,986.0387755395461,987.5541343,988.2481575,986.0212590845399,987.0603932,990.4343788105383,995.7660139724793,998.1639669489922,1005.5091816957538,1015.6874008251147,1026.1393672716295,1028.853832071301,1030.7333697058161,1034.9338184823155,1031.626806739683,1026.0452359714038,1019.1179929433756,1027.802859253421,1026.0498973219337,1035.7136364889643,1035.7370597786726,1050.9914503271732,1054.0345213198425,1065.1991884335807,1071.3163553125726,1078.8182431149705,1078.2560464937715,1081.9985787008475,1086.8395243245661,1091.147746588021,1090.2082754992068,1095.671828184311,1103.3615249633344,1118.6000403548096,1130.8466121051306,1148.4387933811377,1170.4615619478798,1193.6620610068271,1213.1675040143248,1218.3719457471857,1229.833851028281,1241.1137334714172,1247.9610809254486,1247.7820394994283,1250.4676680827872,1266.2855893223718,1284.121595658435,1305.855551018289,1321.8917152995057,1339.7046383482839,1343.6213635394495,1349.4075676911616,1347.5044908816515,1351.7241509436353,1348.301015542435,1343.689638526752,1351.8086639427347,1366.6756910807026,1385.7336236729884,1394.7058458617096,1403.101413919497,1414.8288334198876,1422.5570628135283,1431.4807963090516,1429.7848372727308,1428.257449217819,1426.703746235827,1430.0644671322827,1434.8029360377082,1439.958641681084,1451.6683933650945,1463.3357709288316,1472.945758966981,1478.995849160546,1482.4534053042055,1483.9718716309626,1483.7107290158706,1489.8533327247285,1495.5398419252144,1510.3791514551135,1521.2073708145604,1539.4168380869237,1546.4785517342123,1554.9450885673637,1554.8451402695782,1552.879940354012,1549.957315874533,1556.3001852684013
1208,171,Mobile County,county,AL,AL,"Mobile, AL",01,097,719.1327180842202,720.7895904277248,720.1322940823163,721.5299572,726.4837231366583,731.7528512947414,730.2515943875039,735.0468975254653,735.0478195187163,737.7412067214369,735.0167646350419,737.1728361,738.5251766993202,741.9466631902283,742.8193382824543,746.8812978878058,748.1554942128927,750.1287943282124,751.3091880854358,759.9768708986394,758.9378405953961,757.7791427755052,756.4853388381313,759.9741181426664,764.3457332144234,765.0826778812784,769.8340977335871,775.9141147047721,778.6979001200075,778.5673490034698,778.0084407493001,776.6078840646744,777.3249232206657,776.4078190906124,776.5054770851531,781.8921068527617,789.4357266,796.4044770178942,792.4822085376879,791.3474115488114,793.6268709790673,802.9978976590969,802.8548743100982,800.7329300800232,798.5751886372091,799.1135373843977,806.8469663605186,812.5510766178035,820.8204101120322,819.6124467774379,819.4239774377421,822.6415369289334,829.7147241865557,837.1872710809773,843.3494461826726,845.7905491933767,840.5567051907956,836.4788439804468,833.3774786093736,842.0366726376433,842.8579026925767,842.5434565310799,844.0110322702866,848.3085932601946,853.9091206037563,853.274307,862.0816477510313,867.5969396056961,870.4475590927306,865.0181939061011,872.5501247983838,880.3084511117896,888.2808636859354,896.1104048235118,906.3231876,929.9508002306148,947.6840063480163,967.3353210272425,981.7366760459031,1006.6203425993141,1023.6267497493253,1035.4970629374927,1022.5852946028754,1019.5501891520516,1018.2877253021126,1022.181125083006,1032.5790071636861,1039.363139682662,1056.4338009412659,1064.355785780921,1082.8247944784553,1096.0208294654649,1106.878519052192,1107.7585147307097,1114.0463287157581,1112.900767818608,1114.2720328589303,1124.9332642848847,1135.090858,1148.4541758806872,1147.2493831109018,1164.6647377360287,1172.7247531555543,1190.1924165877047,1199.914765681472,1204.4771715923637,1200.8232745040161,1194.0865844024704,1200.8243603909425,1204.0578652090198,1209.5366565360243,1211.5729316359548,1220.090545370924,1229.7495858518005,1237.2367310306533,1237.5927347047989,1234.2588524037365,1223.6911879498196,1220.759310689943,1226.4716070096176,1236.7291351744748,1247.656710505646,1252.9665216228289,1266.6703652187614,1274.4515195870597,1274.6846858158685,1269.3069281355831,1267.464658678778,1274.343848444177
1887,172,Loudoun County,county,VA,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51,107,1836.1426472173061,1849.8854185968928,1873.7063649688027,1879.2105321117406,1892.911536278331,1889.2847450467011,1897.0759973120319,1893.6380161110094,1891.9864183870195,1880.3868906551415,1873.4535883813887,1868.431634,1870.4780183285588,1874.123528616215,1884.7688565696428,1897.0226845519483,1909.577641,1914.1863836283192,1921.3992602528208,1925.7479376221816,1914.9035377989753,1909.6558955469516,1906.9448813126949,1902.6816188733624,1900.0356764552973,1906.0413474968973,1928.5023150689622,1942.061817498875,1950.4526954184519,1957.8808917917975,1961.4437106002881,1957.3414283280856,1944.193160705851,1930.4355185906757,1910.7147672258966,1917.598106028617,1931.5942578334782,1951.6202892072815,1957.5325051863229,1964.3960924708533,1979.2451437928355,1988.4337824295558,1993.0521560842571,1996.6827467380451,1991.2417470646917,1990.1623470916052,1991.2070980595654,1998.8596248551628,2002.6710265612683,2002.780806158034,2011.0120163791835,2014.3094325194672,2028.0288569905872,2037.129301,2052.3367737298768,2048.9171272633953,2046.400062247217,2032.7065905627044,2029.5636307825753,2024.0395656194987,2034.2685482320114,2044.2773320779372,2056.6954753293503,2062.9079469700946,2072.1346346723685,2080.362702867591,2091.8977732501157,2095.492572527713,2100.839840678408,2095.793023089212,2091.1059312873404,2078.539069460495,2082.299557670697,2067.0359019582042,2082.644489422482,2105.154047111198,2167.145044272937,2211.2090994391015,2250.8916526995927,2272.9939854377644,2284.6589830084263,2290.6552573201707,2289.222262508868,2301.1788993062473,2307.5599405164344,2326.2657289923854,2353.973215625051,2392.313144034625,2438.8137843355453,2476.002682614263,2489.843597747653,2475.2338121306716,2470.6989744477605,2468.4295075819095,2479.780821782868,2472.6990828882276,2481.118968578499,2486.9442837105403,2508.0597701072056,2523.9896894745975,2550.4841314968253,2572.412180543196,2591.265817,2588.5658441906216,2569.196587497156,2545.8441666162903,2539.7874529156747,2541.081316069808,2564.1319946669564,2587.7171162766135,2632.3613867169656,2670.784356638253,2705.8860802222443,2729.2512950017303,2739.861859383915,2739.6845779910914,2713.946682423075,2685.7398585583096,2675.806685886055,2674.6720067556207,2703.2284905346323,2728.7562124166802,2776.8220715382768,2796.0113692032032,2816.301932213522,2823.3805832640614,2831.202232238287,2828.624510151826,2808.657554130281
1721,173,Genesee County,county,MI,MI,"Flint, MI",26,049,591.7684949244868,598.6961559450111,610.9795574613946,608.7695115116185,609.3405887818827,615.9635505462869,616.0554415752974,629.8927679678427,635.0985078509531,630.9235540192534,626.8717211354791,618.7543941291227,629.1152315,632.4836048601614,631.9169873955111,634.8404669820753,641.9366903275272,653.3303824309681,651.1389447722236,652.5840730987231,651.0081699278929,655.9824842102984,653.5940213479125,657.8118888613897,659.9574758816899,662.6240452689972,660.8612347777051,664.4771091411723,665.4331511719533,666.3945323126317,662.8363813707297,661.9216905432011,670.3539313897902,675.7416644205416,683.0534991591894,677.6001979,683.1039943653504,680.9741615821481,688.6243304112484,689.2451317052479,697.5141581385438,700.5505854114248,704.9588777465539,704.0666361230323,706.4971776763731,703.0009978,702.0379413052332,700.2638578917649,705.6544241915492,707.4767981755124,711.1542387085104,715.7943102375773,731.2933805968629,736.7189480175294,740.7498976329358,737.3005600708922,745.8904541746168,741.0459389,736.2307848189164,729.7843701,737.9874409902022,733.6694105,738.1010607270993,747.8534317651493,766.8620740928505,772.2894480935825,763.9778131124714,762.4456701108825,769.2054775038099,780.1094283887658,793.4204733012175,795.5892422607208,799.9496445614976,804.7169422691646,814.8267445404329,831.4538635,846.7400729133734,852.2453534296388,864.9654664558747,867.4103344715662,886.1578629619507,895.6556381,906.6378938864893,894.5171871430772,894.3489364067191,892.0286814035475,920.9837006673871,931.3989108728739,948.1085762224685,954.7250117733087,963.2992543171202,966.9095548684793,958.2917413,954.6455509449244,952.3749947449302,948.9851680823313,943.9232880274884,936.4086761179069,932.5660615720332,930.0297329894546,939.8104741284466,948.4442938730654,959.2963347641656,962.4834843741374,970.8278482982358,978.6954635559362,983.7583288840774,984.4657359367436,985.2966414389351,988.3950919,1001.2791992229231,1007.1303600513874,1023.3354378082139,1023.3392517947874,1031.7534115886276,1037.9124191186631,1057.9365431137348,1064.5345736952352,1070.3640529365928,1068.5021288985859,1063.5841290885346,1053.338275421165,1046.7216367965686,1062.8912814000512,1070.3545934897697,1076.559020736698,1077.4709543062388,1089.3137384971126,1087.4143369175629
2596,174,Waukesha County,county,WI,WI,"Milwaukee-Waukesha, WI",55,133,,,,,,,,,,,,,,,,,1090.450717596669,1082.7768780595222,1068.6083454598713,1070.3354712799967,1080.8869089838074,1096.4271435489845,1101.8674594851789,1109.095800405377,1106.1728043207029,1106.563308756071,1106.105409343478,1108.1317916256194,1114.8254608998698,1118.5684926810268,1116.8628539958845,1122.627956562512,1121.9777447264385,1122.5379159006563,1120.6988164071122,1124.0708553276813,1134.834533898463,1138.4406081912782,1142.1641381422744,1149.700937312978,1155.8295326122716,1150.4840168739022,1145.5998419342106,1138.9582655985914,1139.5069715704908,1144.1398256499167,1149.7058228405454,1155.2606468779538,1162.7381631637816,1175.6899424553612,1197.173270961248,1200.3549771314415,1197.7117236198605,1189.0538971172437,1197.3772835089333,1202.9982831474692,1213.8544829609975,1203.4150367858444,1201.6178814357554,1204.6672774495512,1212.0592341208921,1221.4712143001893,1216.2439800396623,1217.6690948285632,1217.4553951667112,1221.882972765226,1223.554687536935,1228.5184729362518,1240.874846,1251.7260836949204,1249.3712663901254,1246.986771691915,1239.5405364279743,1246.5149264027798,1250.644792877157,1273.8583323650162,1297.050952,1311.2129695217316,1318.7224469722132,1329.7662058010906,1330.9306309493622,1338.6903495272086,1342.733888754585,1356.8614570216243,1360.970113943461,1356.6156210807353,1367.2709663234396,1378.676192074712,1395.7265722722414,1406.271077855993,1419.7695560528093,1423.764248806612,1414.7799005633253,1413.4562865946093,1416.0036050861318,1427.5444420906904,1432.485026656458,1450.4806504631827,1460.6949382150658,1484.0825484834502,1496.2024716741805,1510.4007537130033,1513.8418897115273,1512.0899523189403,1511.3751763144776,1507.1133259488188,1511.5880521368058,1516.9062840643448,1528.6957847905778,1531.1871290072054,1541.1702909075707,1547.5252471809936,1566.789022619137,1577.501056655511,1580.7587339509068,1576.1620241339165,1579.1495306326717,1568.6032657374797,1576.665967601079,1574.4699214559514,1609.3909787542466,1628.9932390977074,1640.801045539518,1649.996133812052,1643.8851255807137,1651.4116220054077,1639.0688278683892,1631.2656600468868,1646.2782405999797
